image_path,dataset,foreground_fraction,n_components,largest_component_fraction
data\raw\brri_rice_disease_pest\Leaf Scald\LS_59.jpg,brri_rice_disease_pest,0.20785835704245625,1,0.20785835704245625
data\raw\brri_rice_disease_pest\Leaf Scald\LS_6.jpg,brri_rice_disease_pest,0.12287221405211408,1,0.12287221405211408
data\raw\brri_rice_disease_pest\Leaf Scald\LS_60.jpg,brri_rice_disease_pest,0.10223157051282052,1,0.10223157051282052
data\raw\brri_rice_disease_pest\Leaf Scald\LS_61.jpg,brri_rice_disease_pest,0.11514867205542725,1,0.11514867205542725
data\raw\brri_rice_disease_pest\Leaf Scald\LS_62.jpg,brri_rice_disease_pest,0.03828645029755345,1,0.03828645029755345
data\raw\brri_rice_disease_pest\Leaf Scald\LS_63.jpg,brri_rice_disease_pest,0.15908,1,0.15908
data\raw\brri_rice_disease_pest\Leaf Scald\LS_64.jpg,brri_rice_disease_pest,0.025355685300274055,1,0.025355685300274055
data\raw\brri_rice_disease_pest\Leaf Scald\LS_65.jpg,brri_rice_disease_pest,0.07570026046884391,1,0.07570026046884391
data\raw\brri_rice_disease_pest\Leaf Scald\LS_66.jpg,brri_rice_disease_pest,0.05825944444444445,1,0.05825944444444445
data\raw\brri_rice_disease_pest\Leaf Scald\LS_67.jpg,brri_rice_disease_pest,0.07084850742979852,1,0.07084850742979852
data\raw\brri_rice_disease_pest\Leaf Scald\LS_68.jpg,brri_rice_disease_pest,0.05848479652491998,1,0.05848479652491998
data\raw\brri_rice_disease_pest\Leaf Scald\LS_69.jpg,brri_rice_disease_pest,0.05202344444444444,1,0.05202344444444444
data\raw\brri_rice_disease_pest\Leaf Scald\LS_7.jpg,brri_rice_disease_pest,0.05658316657313327,1,0.05658316657313327
data\raw\brri_rice_disease_pest\Leaf Scald\LS_70.jpg,brri_rice_disease_pest,0.14334154006285155,1,0.14334154006285155
data\raw\brri_rice_disease_pest\Leaf Scald\LS_71.jpg,brri_rice_disease_pest,0.07685433919287371,1,0.07685433919287371
data\raw\brri_rice_disease_pest\Leaf Scald\LS_72.jpg,brri_rice_disease_pest,0.08054580234553775,1,0.08054580234553775
data\raw\brri_rice_disease_pest\Leaf Scald\LS_73.jpg,brri_rice_disease_pest,0.067748,1,0.067748
data\raw\brri_rice_disease_pest\Leaf Scald\LS_74.jpg,brri_rice_disease_pest,0.04853035939922275,1,0.04853035939922275
data\raw\brri_rice_disease_pest\Leaf Scald\LS_75.jpg,brri_rice_disease_pest,0.04353770620581304,1,0.04353770620581304
data\raw\brri_rice_disease_pest\Leaf Scald\LS_76.jpg,brri_rice_disease_pest,0.107524,1,0.107524
data\raw\brri_rice_disease_pest\Leaf Scald\LS_77.jpg,brri_rice_disease_pest,0.00859984197778828,1,0.00859984197778828
data\raw\brri_rice_disease_pest\Leaf Scald\LS_78.jpg,brri_rice_disease_pest,0.113944,1,0.113944
data\raw\brri_rice_disease_pest\Leaf Scald\LS_79.jpg,brri_rice_disease_pest,0.009399502955172823,1,0.009399502955172823
data\raw\brri_rice_disease_pest\Leaf Scald\LS_8.jpg,brri_rice_disease_pest,0.02110657442324756,1,0.02110657442324756
data\raw\brri_rice_disease_pest\Leaf Scald\LS_80.jpg,brri_rice_disease_pest,0.05140533525594809,1,0.05140533525594809
data\raw\brri_rice_disease_pest\Leaf Scald\LS_81.jpg,brri_rice_disease_pest,0.103524,1,0.103524
data\raw\brri_rice_disease_pest\Leaf Scald\LS_82.jpg,brri_rice_disease_pest,0.05670454461543006,1,0.05670454461543006
data\raw\brri_rice_disease_pest\Leaf Scald\LS_83.jpg,brri_rice_disease_pest,0.1943602982268963,1,0.1943602982268963
data\raw\brri_rice_disease_pest\Leaf Scald\LS_84.jpg,brri_rice_disease_pest,0.004716905517617261,1,0.004716905517617261
data\raw\brri_rice_disease_pest\Leaf Scald\LS_85.jpg,brri_rice_disease_pest,0.1745389216430589,1,0.1745389216430589
data\raw\brri_rice_disease_pest\Leaf Scald\LS_86.jpg,brri_rice_disease_pest,0.016478712823638872,1,0.016478712823638872
data\raw\brri_rice_disease_pest\Leaf Scald\LS_87.jpg,brri_rice_disease_pest,0.9681810692713256,1,0.9681810692713256
data\raw\brri_rice_disease_pest\Leaf Scald\LS_88.jpg,brri_rice_disease_pest,0.09014785390099747,1,0.09014785390099747
data\raw\brri_rice_disease_pest\Leaf Scald\LS_89.jpg,brri_rice_disease_pest,0.1003871160196649,1,0.1003871160196649
data\raw\brri_rice_disease_pest\Leaf Scald\LS_9.jpg,brri_rice_disease_pest,0.19375947265859936,1,0.19375947265859936
data\raw\brri_rice_disease_pest\Leaf Scald\LS_90.jpg,brri_rice_disease_pest,0.023648,1,0.023648
data\raw\brri_rice_disease_pest\Leaf Scald\LS_91.jpg,brri_rice_disease_pest,0.178004,1,0.178004
data\raw\brri_rice_disease_pest\Leaf Scald\LS_92.jpg,brri_rice_disease_pest,0.10338055555555556,1,0.10338055555555556
data\raw\brri_rice_disease_pest\Leaf Scald\LS_93.jpg,brri_rice_disease_pest,0.019768,1,0.019768
data\raw\brri_rice_disease_pest\Leaf Scald\LS_94.jpg,brri_rice_disease_pest,0.07115928570666154,1,0.07115928570666154
data\raw\brri_rice_disease_pest\Leaf Scald\LS_95.jpg,brri_rice_disease_pest,0.18762277938661112,1,0.18762277938661112
data\raw\brri_rice_disease_pest\Leaf Scald\LS_96.jpg,brri_rice_disease_pest,0.199512,1,0.199512
data\raw\brri_rice_disease_pest\Leaf Scald\LS_97.jpg,brri_rice_disease_pest,0.058387275956168105,1,0.058387275956168105
data\raw\brri_rice_disease_pest\Leaf Scald\LS_98.jpg,brri_rice_disease_pest,0.134368,1,0.134368
data\raw\brri_rice_disease_pest\Leaf Scald\LS_99.jpg,brri_rice_disease_pest,0.10937707386544629,1,0.10937707386544629
data\raw\brri_rice_disease_pest\Rice Blast\RB_1.jpg,brri_rice_disease_pest,0.06273656200782401,1,0.06273656200782401
data\raw\brri_rice_disease_pest\Rice Blast\RB_10.jpg,brri_rice_disease_pest,0.1758814713204288,1,0.1758814713204288
data\raw\brri_rice_disease_pest\Rice Blast\RB_100.jpg,brri_rice_disease_pest,0.1620361095306402,1,0.1620361095306402
data\raw\brri_rice_disease_pest\Rice Blast\RB_101.jpg,brri_rice_disease_pest,0.1379608989991363,1,0.1379608989991363
data\raw\brri_rice_disease_pest\Rice Blast\RB_102.jpg,brri_rice_disease_pest,0.0907668732043946,1,0.0907668732043946
data\raw\brri_rice_disease_pest\Rice Blast\RB_103.jpg,brri_rice_disease_pest,0.14671927458693312,1,0.14671927458693312
data\raw\brri_rice_disease_pest\Rice Blast\RB_104.jpg,brri_rice_disease_pest,0.18371634310641463,1,0.18371634310641463
data\raw\brri_rice_disease_pest\Rice Blast\RB_105.jpg,brri_rice_disease_pest,0.22366646767938492,1,0.22366646767938492
data\raw\brri_rice_disease_pest\Rice Blast\RB_106.jpg,brri_rice_disease_pest,0.11220192909558246,1,0.11220192909558246
data\raw\brri_rice_disease_pest\Rice Blast\RB_107.jpg,brri_rice_disease_pest,0.06699705964537926,1,0.06699705964537926
data\raw\brri_rice_disease_pest\Rice Blast\RB_108.jpg,brri_rice_disease_pest,0.16343994647039142,1,0.16343994647039142
data\raw\brri_rice_disease_pest\Rice Blast\RB_109.jpg,brri_rice_disease_pest,0.1631778719552337,1,0.1631778719552337
data\raw\brri_rice_disease_pest\Rice Blast\RB_11.jpg,brri_rice_disease_pest,0.18792920719276265,1,0.18792920719276265
data\raw\brri_rice_disease_pest\Rice Blast\RB_110.jpg,brri_rice_disease_pest,0.2941526846347948,1,0.2941526846347948
data\raw\brri_rice_disease_pest\Rice Blast\RB_111.jpg,brri_rice_disease_pest,0.21386766710697894,1,0.21386766710697894
data\raw\brri_rice_disease_pest\Rice Blast\RB_112.jpg,brri_rice_disease_pest,0.09620691078595743,1,0.09620691078595743
data\raw\brri_rice_disease_pest\Rice Blast\RB_113.jpg,brri_rice_disease_pest,0.14482913554844282,1,0.14482913554844282
data\raw\brri_rice_disease_pest\Rice Blast\RB_114.jpg,brri_rice_disease_pest,0.10444133262205965,1,0.10444133262205965
data\raw\brri_rice_disease_pest\Rice Blast\RB_115.jpg,brri_rice_disease_pest,0.23952644202272688,1,0.23952644202272688
data\raw\brri_rice_disease_pest\Rice Blast\RB_116.jpg,brri_rice_disease_pest,0.2168493010042507,1,0.2168493010042507
data\raw\brri_rice_disease_pest\Rice Blast\RB_117.jpg,brri_rice_disease_pest,0.10174720405148766,1,0.10174720405148766
data\raw\brri_rice_disease_pest\Rice Blast\RB_118.jpg,brri_rice_disease_pest,0.09384242827565809,1,0.09384242827565809
data\raw\brri_rice_disease_pest\Rice Blast\RB_119.jpg,brri_rice_disease_pest,0.07320006735464626,1,0.07320006735464626
data\raw\brri_rice_disease_pest\Rice Blast\RB_12.jpg,brri_rice_disease_pest,0.1180137470575285,1,0.1180137470575285
data\raw\brri_rice_disease_pest\Rice Blast\RB_120.jpg,brri_rice_disease_pest,0.1643378274822605,1,0.1643378274822605
data\raw\brri_rice_disease_pest\Rice Blast\RB_121.jpg,brri_rice_disease_pest,0.1493825572829345,1,0.1493825572829345
data\raw\brri_rice_disease_pest\Rice Blast\RB_122.jpg,brri_rice_disease_pest,0.10139648816647388,1,0.10139648816647388
data\raw\brri_rice_disease_pest\Rice Blast\RB_123.jpg,brri_rice_disease_pest,0.23949669819739425,1,0.23949669819739425
data\raw\brri_rice_disease_pest\Rice Blast\RB_124.jpg,brri_rice_disease_pest,0.16780793281850667,1,0.16780793281850667
data\raw\brri_rice_disease_pest\Rice Blast\RB_125.jpg,brri_rice_disease_pest,0.11556424537248726,1,0.11556424537248726
data\raw\brri_rice_disease_pest\Rice Blast\RB_126.jpg,brri_rice_disease_pest,0.1710240118376264,1,0.1710240118376264
data\raw\brri_rice_disease_pest\Rice Blast\RB_127.jpg,brri_rice_disease_pest,0.10162084666971498,1,0.10162084666971498
data\raw\brri_rice_disease_pest\Rice Blast\RB_128.jpg,brri_rice_disease_pest,0.08270567664143338,1,0.08270567664143338
data\raw\brri_rice_disease_pest\Rice Blast\RB_129.jpg,brri_rice_disease_pest,0.33664652449660454,1,0.33664652449660454
data\raw\brri_rice_disease_pest\Rice Blast\RB_13.jpg,brri_rice_disease_pest,0.16385835280868433,1,0.16385835280868433
data\raw\brri_rice_disease_pest\Rice Blast\RB_130.jpg,brri_rice_disease_pest,0.064296,1,0.064296
data\raw\brri_rice_disease_pest\Rice Blast\RB_131.jpg,brri_rice_disease_pest,0.18867374412954868,1,0.18867374412954868
data\raw\brri_rice_disease_pest\Rice Blast\RB_132.jpg,brri_rice_disease_pest,0.08914754671283089,1,0.08914754671283089
data\raw\brri_rice_disease_pest\Rice Blast\RB_133.jpg,brri_rice_disease_pest,0.1096897328215263,1,0.1096897328215263
data\raw\brri_rice_disease_pest\Rice Blast\RB_134.jpg,brri_rice_disease_pest,0.15104087237784836,1,0.15104087237784836
data\raw\brri_rice_disease_pest\Rice Blast\RB_135.jpg,brri_rice_disease_pest,0.16703103566529492,1,0.16703103566529492
data\raw\brri_rice_disease_pest\Rice Blast\RB_136.jpg,brri_rice_disease_pest,0.06030078261183174,1,0.06030078261183174
data\raw\brri_rice_disease_pest\Rice Blast\RB_137.jpg,brri_rice_disease_pest,0.06996849712389203,1,0.06996849712389203
data\raw\brri_rice_disease_pest\Rice Blast\RB_138.jpg,brri_rice_disease_pest,0.08541687835526428,1,0.08541687835526428
data\raw\brri_rice_disease_pest\Rice Blast\RB_139.jpg,brri_rice_disease_pest,0.24232787600128708,1,0.24232787600128708
data\raw\brri_rice_disease_pest\Rice Blast\RB_14.jpg,brri_rice_disease_pest,0.1180137470575285,1,0.1180137470575285
data\raw\brri_rice_disease_pest\Rice Blast\RB_140.jpg,brri_rice_disease_pest,0.19404011922301817,1,0.19404011922301817
data\raw\brri_rice_disease_pest\Rice Blast\RB_141.jpg,brri_rice_disease_pest,0.15237875141670598,1,0.15237875141670598
data\raw\brri_rice_disease_pest\Rice Blast\RB_142.jpg,brri_rice_disease_pest,0.1567696955071212,1,0.1567696955071212
data\raw\brri_rice_disease_pest\Rice Blast\RB_143.jpg,brri_rice_disease_pest,0.15028802659896645,1,0.15028802659896645
data\raw\brri_rice_disease_pest\Rice Blast\RB_144.jpg,brri_rice_disease_pest,0.12305684462229415,1,0.12305684462229415
data\raw\brri_rice_disease_pest\Rice Blast\RB_145.jpg,brri_rice_disease_pest,0.19748376348456367,1,0.19748376348456367
data\raw\brri_rice_disease_pest\Rice Blast\RB_146.jpg,brri_rice_disease_pest,0.07353426815018035,1,0.07353426815018035
data\raw\brri_rice_disease_pest\Rice Blast\RB_147.jpg,brri_rice_disease_pest,0.1174667966434656,1,0.1174667966434656
data\raw\brri_rice_disease_pest\Rice Blast\RB_148.jpg,brri_rice_disease_pest,0.10598716646291417,1,0.10598716646291417
data\raw\brri_rice_disease_pest\Rice Blast\RB_149.jpg,brri_rice_disease_pest,0.1771725071550746,1,0.1771725071550746
data\raw\brri_rice_disease_pest\Rice Blast\RB_15.jpg,brri_rice_disease_pest,0.1045727048313154,1,0.1045727048313154
data\raw\brri_rice_disease_pest\Rice Blast\RB_150.jpg,brri_rice_disease_pest,0.15110358558146625,1,0.15110358558146625
data\raw\brri_rice_disease_pest\Rice Blast\RB_151.jpg,brri_rice_disease_pest,0.075808,1,0.075808
data\raw\brri_rice_disease_pest\Rice Blast\RB_152.jpg,brri_rice_disease_pest,0.15622777269725144,1,0.15622777269725144
data\raw\brri_rice_disease_pest\Rice Blast\RB_153.jpg,brri_rice_disease_pest,0.3450484717463425,1,0.3450484717463425
data\raw\brri_rice_disease_pest\Rice Blast\RB_154.jpg,brri_rice_disease_pest,0.30709228369134767,1,0.30709228369134767
data\raw\brri_rice_disease_pest\Rice Blast\RB_155.jpg,brri_rice_disease_pest,0.12060878465342342,1,0.12060878465342342
data\raw\brri_rice_disease_pest\Rice Blast\RB_156.jpg,brri_rice_disease_pest,0.13960452476336516,1,0.13960452476336516
data\raw\brri_rice_disease_pest\Rice Blast\RB_157.jpg,brri_rice_disease_pest,0.06996757989127673,1,0.06996757989127673
data\raw\brri_rice_disease_pest\Rice Blast\RB_158.jpg,brri_rice_disease_pest,0.11466959643685752,1,0.11466959643685752
data\raw\brri_rice_disease_pest\Rice Blast\RB_159.jpg,brri_rice_disease_pest,0.09481407087790067,1,0.09481407087790067
data\raw\brri_rice_disease_pest\Rice Blast\RB_16.jpg,brri_rice_disease_pest,0.06194229610418569,1,0.06194229610418569
data\raw\brri_rice_disease_pest\Rice Blast\RB_160.jpg,brri_rice_disease_pest,0.1880226335776643,1,0.1880226335776643
data\raw\brri_rice_disease_pest\Rice Blast\RB_161.jpg,brri_rice_disease_pest,0.07158990838117496,1,0.07158990838117496
data\raw\brri_rice_disease_pest\Rice Blast\RB_162.jpg,brri_rice_disease_pest,0.19715617537976934,1,0.19715617537976934
data\raw\brri_rice_disease_pest\Rice Blast\RB_163.jpg,brri_rice_disease_pest,0.17845004784162305,1,0.17845004784162305
data\raw\brri_rice_disease_pest\Rice Blast\RB_164.jpg,brri_rice_disease_pest,0.16666269750546156,1,0.16666269750546156
data\raw\brri_rice_disease_pest\Rice Blast\RB_165.jpg,brri_rice_disease_pest,0.12425096364012288,1,0.12425096364012288
data\raw\brri_rice_disease_pest\Rice Blast\RB_166.jpg,brri_rice_disease_pest,0.046968,1,0.046968
data\raw\brri_rice_disease_pest\Rice Blast\RB_167.jpg,brri_rice_disease_pest,0.2833157019082172,1,0.2833157019082172
data\raw\brri_rice_disease_pest\Rice Blast\RB_168.jpg,brri_rice_disease_pest,0.10452150967840268,1,0.10452150967840268
data\raw\brri_rice_disease_pest\Rice Blast\RB_169.jpg,brri_rice_disease_pest,0.1813409202526715,1,0.1813409202526715
data\raw\brri_rice_disease_pest\Rice Blast\RB_17.jpg,brri_rice_disease_pest,0.08469715202567188,1,0.08469715202567188
data\raw\brri_rice_disease_pest\Rice Blast\RB_170.jpg,brri_rice_disease_pest,0.11295415232898157,1,0.11295415232898157
data\raw\brri_rice_disease_pest\Rice Blast\RB_171.jpg,brri_rice_disease_pest,0.1935782883539995,1,0.1935782883539995
data\raw\brri_rice_disease_pest\Rice Blast\RB_172.jpg,brri_rice_disease_pest,0.23721956553032228,1,0.23721956553032228
data\raw\brri_rice_disease_pest\Rice Blast\RB_173.jpg,brri_rice_disease_pest,0.16570427737980323,1,0.16570427737980323
data\raw\brri_rice_disease_pest\Rice Blast\RB_174.jpg,brri_rice_disease_pest,0.22601330039458756,1,0.22601330039458756
data\raw\brri_rice_disease_pest\Rice Blast\RB_175.jpg,brri_rice_disease_pest,0.2662309586106454,1,0.2662309586106454
data\raw\brri_rice_disease_pest\Rice Blast\RB_176.jpg,brri_rice_disease_pest,0.20628339387627226,1,0.20628339387627226
data\raw\brri_rice_disease_pest\Rice Blast\RB_177.jpg,brri_rice_disease_pest,0.12767442081999694,1,0.12767442081999694
data\raw\brri_rice_disease_pest\Rice Blast\RB_178.jpg,brri_rice_disease_pest,0.43836415046384547,1,0.43836415046384547
data\raw\brri_rice_disease_pest\Rice Blast\RB_179.jpg,brri_rice_disease_pest,0.09991887034496774,1,0.09991887034496774
data\raw\brri_rice_disease_pest\Rice Blast\RB_18.jpg,brri_rice_disease_pest,0.3042258865518468,1,0.3042258865518468
data\raw\brri_rice_disease_pest\Rice Blast\RB_180.jpg,brri_rice_disease_pest,0.12331709113598771,1,0.12331709113598771
data\raw\brri_rice_disease_pest\Rice Blast\RB_181.jpg,brri_rice_disease_pest,0.166208360852851,1,0.166208360852851
data\raw\brri_rice_disease_pest\Rice Blast\RB_182.jpg,brri_rice_disease_pest,0.084728,1,0.084728
data\raw\brri_rice_disease_pest\Rice Blast\RB_183.jpg,brri_rice_disease_pest,0.07290262896532372,1,0.07290262896532372
data\raw\brri_rice_disease_pest\Rice Blast\RB_184.jpg,brri_rice_disease_pest,0.12073688426111334,1,0.12073688426111334
data\raw\brri_rice_disease_pest\Rice Blast\RB_185.jpg,brri_rice_disease_pest,0.1427228340022693,1,0.1427228340022693
data\raw\brri_rice_disease_pest\Rice Blast\RB_186.jpg,brri_rice_disease_pest,0.2293563925722705,1,0.2293563925722705
data\raw\brri_rice_disease_pest\Rice Blast\RB_187.jpg,brri_rice_disease_pest,0.25770467112059475,1,0.25770467112059475
data\raw\brri_rice_disease_pest\Rice Blast\RB_188.jpg,brri_rice_disease_pest,0.3703290910938373,1,0.3703290910938373
data\raw\brri_rice_disease_pest\Rice Blast\RB_189.jpg,brri_rice_disease_pest,0.23137034496773864,1,0.23137034496773864
data\raw\brri_rice_disease_pest\Rice Blast\RB_19.jpg,brri_rice_disease_pest,0.23935444503717251,1,0.23935444503717251
data\raw\brri_rice_disease_pest\Rice Blast\RB_190.jpg,brri_rice_disease_pest,0.09372009898558824,1,0.09372009898558824
data\raw\brri_rice_disease_pest\Rice Blast\RB_191.jpg,brri_rice_disease_pest,0.3237914697962709,1,0.3237914697962709
data\raw\brri_rice_disease_pest\Rice Blast\RB_192.jpg,brri_rice_disease_pest,0.12464356932378194,1,0.12464356932378194
data\raw\brri_rice_disease_pest\Rice Blast\RB_193.jpg,brri_rice_disease_pest,0.19753853790919407,1,0.19753853790919407
data\raw\brri_rice_disease_pest\Rice Blast\RB_194.jpg,brri_rice_disease_pest,0.15713829827770157,1,0.15713829827770157
data\raw\brri_rice_disease_pest\Rice Blast\RB_195.jpg,brri_rice_disease_pest,0.20002667276329827,1,0.20002667276329827
data\raw\brri_rice_disease_pest\Rice Blast\RB_196.jpg,brri_rice_disease_pest,0.23196016232281663,1,0.23196016232281663
data\raw\brri_rice_disease_pest\Rice Blast\RB_197.jpg,brri_rice_disease_pest,0.21206064031567004,1,0.21206064031567004
data\raw\brri_rice_disease_pest\Rice Blast\RB_198.jpg,brri_rice_disease_pest,0.07682443817846195,1,0.07682443817846195
data\raw\brri_rice_disease_pest\Rice Blast\RB_199.jpg,brri_rice_disease_pest,0.1267319577352472,1,0.1267319577352472
data\raw\brri_rice_disease_pest\Rice Blast\RB_2.jpg,brri_rice_disease_pest,0.09851802105031414,1,0.09851802105031414
data\raw\brri_rice_disease_pest\Rice Blast\RB_20.jpg,brri_rice_disease_pest,0.178388,1,0.178388
data\raw\brri_rice_disease_pest\Rice Blast\RB_200.jpg,brri_rice_disease_pest,0.085376,1,0.085376
data\raw\brri_rice_disease_pest\Rice Blast\RB_201.jpg,brri_rice_disease_pest,0.13077433572118072,1,0.13077433572118072
data\raw\brri_rice_disease_pest\Rice Blast\RB_202.jpg,brri_rice_disease_pest,0.23534823832749072,1,0.23534823832749072
data\raw\brri_rice_disease_pest\Rice Blast\RB_203.jpg,brri_rice_disease_pest,0.2340717560839303,1,0.2340717560839303
data\raw\brri_rice_disease_pest\Rice Blast\RB_204.jpg,brri_rice_disease_pest,0.14411812647123576,1,0.14411812647123576
data\raw\brri_rice_disease_pest\Rice Blast\RB_205.jpg,brri_rice_disease_pest,0.08312190934647497,1,0.08312190934647497
data\raw\brri_rice_disease_pest\Rice Blast\RB_206.jpg,brri_rice_disease_pest,0.22517157360835915,1,0.22517157360835915
data\raw\brri_rice_disease_pest\Rice Blast\RB_207.jpg,brri_rice_disease_pest,0.12863389938864334,1,0.12863389938864334
data\raw\brri_rice_disease_pest\Rice Blast\RB_208.jpg,brri_rice_disease_pest,0.11279724109437779,1,0.11279724109437779
data\raw\brri_rice_disease_pest\Rice Blast\RB_209.jpg,brri_rice_disease_pest,0.12122735008764421,1,0.12122735008764421
data\raw\brri_rice_disease_pest\Rice Blast\RB_21.jpg,brri_rice_disease_pest,0.3123846297143051,1,0.3123846297143051
data\raw\brri_rice_disease_pest\Rice Blast\RB_210.jpg,brri_rice_disease_pest,0.15419218631835455,1,0.15419218631835455
data\raw\brri_rice_disease_pest\Rice Blast\RB_211.jpg,brri_rice_disease_pest,0.11438384910554085,1,0.11438384910554085
data\raw\brri_rice_disease_pest\Rice Blast\RB_212.jpg,brri_rice_disease_pest,0.08734059848600315,1,0.08734059848600315
data\raw\brri_rice_disease_pest\Rice Blast\RB_213.jpg,brri_rice_disease_pest,0.31178237565411776,1,0.31178237565411776
data\raw\brri_rice_disease_pest\Rice Blast\RB_214.jpg,brri_rice_disease_pest,0.2393856691053193,1,0.2393856691053193
